super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,type
03994,Spartanburg Community College,Spartanburg,SC,57300.0,25700.0,16.23793,0.12387398,4.8677154,0.0042701596,0.79041618,0.00069338555,4.8215094,7.1341395,757.0,Public
03447,Spartanburg Methodist College,Spartanburg,SC,60600.0,30400.0,20.166422,0.47870246,13.033827,0.039774381,2.6284566,0.0080210697,-4.0398655,-2.0243921,146.0,Private not-for-profit
01594,Spelman College,Atlanta,GA,84500.0,49800.0,9.4288511,1.3499799,34.880478,2.2544501,3.2888281,0.21256875,1.2130018,2.891885,475.0,Private not-for-profit
01643,Spoon River College,Galesburg,IL,58200.0,26900.0,17.745438,0.14211355,4.7625237,0.0,0.84513074,0.0,-5.1185532,-12.000526,353.6666666666667,Public
02318,Spring Arbor University,Jackson,MI,81800.0,35500.0,5.273716,0.77551991,17.410316,0.020656807,0.91817051,0.0010893813,2.2652912,1.2740481,212.6666666666667,Private not-for-profit
01041,Spring Hill College,Mobile,AL,107000.0,45100.0,6.5644445,5.6479211,39.551239,6.4998398,2.596319,0.42667836,2.4856324,6.3585906,231.3333333333333,Private not-for-profit
02211,Springfield College,Springfield,MA,105300.0,55500.0,2.8484464,1.2471278,21.575741,2.8675606,0.61457336,0.081680924,1.5219375,-0.74614358,466.0,Private not-for-profit
08078,Springfield Technical Community College,Springfield,MA,69300.0,33400.0,13.118115,0.21927685,13.720844,0.52804846,1.7999161,0.06927,10.283695,15.892855,979.6666666666666,Public
02817,St. Bonaventure University,Olean,NY,103300.0,52000.0,3.550329,1.2420256,18.783072,0.12255537,0.66686088,0.0043511186,4.0289583,3.8330491,471.5,Private not-for-profit
02342,St. Catherine University,Minneapolis,MN,84800.0,41500.0,7.3180599,1.983272,28.004847,0.03427342,2.0494115,0.0025081495,1.4777569,0.20284921,314.6666666666667,Private not-for-profit
25306,Saint Charles Community College,St. Louis,MO,89000.0,34200.0,5.4833531,0.38056007,14.705814,0.12846233,0.80637175,0.0070440429,1.5556058,-1.0606411,1459.0,Public
02310,St. Clair County Community College,Detroit,MI,78100.0,29200.0,8.4936361,0.17013313,10.099699,0.0,0.85783172,0.0,6.4049683,8.2036772,788.3333333333334,Public
02829,St. Lawrence University,Watertown,NY,108400.0,49400.0,6.0530481,5.2158856,34.036777,3.338541,2.0602624,0.20208351,-1.9243704,-4.0830588,469.3333333333333,Private not-for-profit
02382,Saint Olaf College,Owatonna,MN,124700.0,48600.0,1.8505208,5.871069,41.659237,2.4527597,0.77091283,0.045388825,-0.038841408,-2.5707533,712.6666666666666,Private not-for-profit
01528,St. Petersburg College,Tampa,FL,60900.0,29600.0,15.208188,0.79083985,11.098428,0.0,1.6878697,0.0,-0.30504546,-0.018424371,2407.0,Public
01540,Webber International University,Lakeland,FL,62400.0,42000.0,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90.0,Private not-for-profit
21854,Saint Augustine College,Chicago,IL,35100.0,23600.0,33.776016,0.11877374,3.3016448,0.021265358,1.115164,0.0071825911,-1.1834278,-1.7564584,104.0,Private not-for-profit
02820,Saint Francis College,New York,NY,70500.0,53000.0,13.452872,0.43094406,49.203571,0.6377728,6.6192942,0.08579877,-2.0422208,-7.2995806,365.3333333333333,Private not-for-profit
02821,Saint John Fisher College,Buffalo,NY,88200.0,46500.0,6.3375978,1.6561584,30.01757,0.0,1.9023929,0.0,-2.0055501,-7.0298152,356.6666666666667,Private not-for-profit
02092,St. John's College,Baltimore,MD,110900.0,34500.0,5.2211514,6.6591382,31.672625,0.28660974,1.6536758,0.014964328,1.7178267,-2.9685993,120.6666666666667,Private not-for-profit
02823,"Saint John's University of Queens, NY",New York,NY,69200.0,58900.0,14.343632,0.70754236,47.379467,2.6542149,6.7959361,0.38071078,-4.6326036,-7.6824317,2363.333333333334,Private not-for-profit
02825,"Saint Joseph's College of Brooklyn, NY",New York,NY,96700.0,61200.0,5.6902714,0.61604595,43.3927,1.4378989,2.4691625,0.081820346,0.77474308,-3.945401,430.3333333333333,Private not-for-profit
03623,Saint Mary's University,San Antonio,TX,76700.0,49700.0,13.445237,1.6042205,38.036057,1.675483,5.1140385,0.22527266,-3.4928625,-1.6439925,438.0,Private not-for-profit
01468,Saint Thomas University,Miami,FL,37500.0,35300.0,28.582836,1.0630425,15.930745,0.0070524742,4.5534587,0.0020157972,-8.4577074,-14.41845,125.0,Private not-for-profit
01305,Stanford University,San Jose,CA,172600.0,84800.0,3.5795205,14.479454,62.739227,18.514551,2.2457635,0.66273212,0.71890718,0.66535628,1516.333333333333,Private not-for-profit
11194,Stanly Community College,Charlotte,NC,62200.0,25200.0,15.632856,0.29868767,6.6552372,0.0,1.0404036,0.0,0.23647696,6.8093777,246.3333333333333,Public
10881,Stark State College,Canton,OH,67200.0,29800.0,9.9369812,0.23286086,8.7977886,0.86362988,0.87423456,0.08581873,12.570354,16.367031,762.0,Public
01504,"State College Of Florida, Manatee-Sarasota",Sarasota,FL,62400.0,27700.0,13.158197,0.97165155,11.358954,0.37866765,1.4946337,0.04982584,1.7292911,2.0134757,1407.0,Public
04711,Linn State Technical College,Columbia,MO,66800.0,40600.0,10.33121,0.11404095,19.440708,0.039189301,2.0084603,0.0040487288,-4.3939548,-8.3027477,302.6666666666667,Public
02843,SUNY College At Cortland,Syracuse,NY,94500.0,50600.0,5.6574273,0.30154118,30.46315,0.60046047,1.7234306,0.033970613,-2.3138256,-6.0004878,1002.0,Public
02846,State University Of New York At New Paltz,Poughkeepsie,NY,91900.0,46300.0,9.8972025,0.31816196,37.273388,1.566584,3.6890223,0.155048,-4.6111708,-6.7876153,842.0,Public
02848,SUNY College At Oswego,Syracuse,NY,85900.0,45200.0,8.1431198,0.31774592,21.164375,0.38732839,1.7234405,0.031540617,-2.1270943,-5.2944641,1139.333333333333,Public
04866,Stautzenberger College,Toledo,OH,52800.0,17100.0,20.16221,0.058229804,0.1563251,0.019027183,0.031518597,0.0038363002,-7.0790567,-15.464455,102.0,Private for-profit
03624,Stephen F Austin State University,Nacogdoches,TX,89300.0,41900.0,9.0629969,0.91334069,21.63537,0.60171705,1.9608129,0.054533593,0.23551439,3.6809537,1842.666666666667,Public
02512,Stephens College,Columbia,MO,94500.0,32900.0,8.2334728,2.7675111,8.711875,0.18888266,0.71728987,0.015551602,-0.79640347,1.039259,100.0,Private not-for-profit
01945,Sterling College,Hutchinson,KS,71600.0,35000.0,6.8242679,0.38624746,12.325122,0.0,0.84109932,0.0,-2.0658658,-6.2050829,104.6666666666667,Private not-for-profit
01531,Stetson University,Deltona,FL,98300.0,44500.0,7.2785454,3.9568563,36.357143,2.1440773,2.6462712,0.15605766,-0.084750809,0.10927764,444.3333333333333,Private not-for-profit
02639,Stevens Institute Of Technology,Newark,NJ,96000.0,92100.0,6.8676248,1.2514296,62.470394,3.2940545,4.2902327,0.2262233,-2.9419751,-9.3913946,293.0,Private not-for-profit
02107,Stevenson University,Baltimore,MD,99000.0,55200.0,4.2376637,0.80274224,38.386387,0.026600188,1.626686,0.0011272265,1.3095237,2.3095548,400.0,Private not-for-profit
01044,Stillman College,Tuscaloosa,AL,37200.0,29600.0,29.622326,0.090844274,4.7497382,0.01994835,1.406983,0.0059091654,-5.1655149,1.0601636,211.5,Private not-for-profit
09345,Richard Stockton College Of New Jersey ,Philadelphia,NJ,92700.0,48600.0,6.7839966,0.40423772,27.958611,0.0,1.8967112,0.0,-1.4833112,-4.3058596,914.0,Public
02217,Stonehill College,Providence,MA,123800.0,64500.0,1.7229259,3.138809,36.538235,0.40063179,0.62952667,0.006902589,0.62948394,-1.5635597,511.0,Private not-for-profit
02838,State University Of New York At Stony Brook,New York,NY,73600.0,60100.0,16.416624,0.44201165,51.245296,1.9444995,8.4127474,0.31922117,-6.716249,-10.386624,2070.666666666667,Public
01459,Strayer University,Washington DC,VA,52700.0,34200.0,17.962791,0.26728603,17.562685,0.0032458443,3.1547487,0.0005830442,13.36747,21.056915,613.0,Private for-profit
02878,Suffolk County Community College,New York,NY,81200.0,34600.0,9.8327522,0.44318587,18.837868,0.18892099,1.8522809,0.018576132,-0.94835263,-3.8505514,3799.0,Public
02218,Suffolk University,Boston,MA,88100.0,47600.0,7.673727,2.2979448,34.961708,0.84368986,2.6828659,0.064742453,-0.062359311,-1.7579906,541.0,Private not-for-profit
03625,Sul Ross State University,Alpine,TX,45000.0,37100.0,23.651514,0.12868352,22.195349,1.4832546,5.2495365,0.3508122,-4.3597102,-2.4164248,285.3333333333333,Public
02879,Sullivan County Community College - SUNY Office Of Community Coll,Poughkeepsie,NY,42800.0,25900.0,27.294142,0.21162178,7.1751289,0.0,1.9583898,0.0,-7.1073203,-9.4605961,316.3333333333333,Public
31081,Summit College,Los Angeles,CA,39600.0,20800.0,32.92276,0.1388143,5.8551807,0.014496085,1.927687,0.0047725113,-10.650064,-10.712294,160.0,Private for-profit
02860,Adirondack Community College - SUNY Office Of Community Colleges,Albany,NY,69900.0,30300.0,11.428819,0.19229873,8.6981258,0.024792252,0.99409306,0.0028334616,0.10503943,-1.0044483,663.0,Public
02844,SUNY At Fredonia,Erie,NY,94300.0,44000.0,4.5932903,0.14718819,25.249613,0.0055498853,1.159788,0.00025492237,0.76202232,-0.44848076,958.0,Public
06791,SUNY College At Purchase,New York,NY,103100.0,36200.0,7.6111002,1.7792662,24.162361,0.84989983,1.8390216,0.064686731,-1.7792053,-2.8442569,540.6666666666666,Public
02841,SUNY College At Brockport,Buffalo,NY,86800.0,43500.0,5.8268657,0.27359813,27.918158,0.025927499,1.6267536,0.0015107606,0.10856253,-1.3613584,1000.0,Public
02862,Broome Community College,Union,NY,65700.0,28800.0,12.483184,0.2259302,9.1802225,0.038047139,1.1459841,0.0047494941,3.5359077,2.7724314,1102.0,Public
02842,SUNY College At Buffalo,Buffalo,NY,77700.0,38400.0,10.266733,0.24047635,17.964052,0.0,1.8443213,0.0,0.1590993,0.10526083,1170.666666666667,Public
02845,SUNY College At Geneseo,Buffalo,NY,107400.0,51500.0,3.9661982,0.70372158,44.03894,2.3440449,1.7466717,0.092969462,-0.45215514,-2.3007329,1130.333333333333,Public
02849,State University Of New York College At Plattsburgh,Plattsburgh,NY,91400.0,44600.0,8.2869186,0.33409643,24.627199,0.92566407,2.0408361,0.076709025,-1.8292788,-2.7215259,872.0,Public
02850,State University Of New York College At Potsdam,Watertown,NY,83800.0,39400.0,7.6338,0.45671627,15.756506,0.77875096,1.2028202,0.059448294,0.16983493,-2.1395984,616.0,Public
02856,SUNY College Of Agriculture & Technology At Cobleskill,Albany,NY,71700.0,34200.0,10.780267,0.31463924,12.692385,0.028893868,1.3682729,0.0031148361,1.8645592,0.089763999,525.3333333333334,Public
02854,SUNY College Of Technology At Alfred,Olean,NY,66700.0,38400.0,12.156185,0.40668523,16.908049,0.40720561,2.0553737,0.049500667,-0.16125378,-1.831966,661.6666666666666,Public
02855,SUNY College Of Technology At Canton,Watertown,NY,52600.0,30300.0,21.01086,0.017848646,11.906149,0.0043236376,2.5015843,0.0009084334,-3.9592366,-6.8648443,438.6666666666667,Public
02857,SUNY College Of Technology At Delhi,Oneonta,NY,63600.0,34400.0,14.442285,0.18473515,11.808116,0.0,1.7053617,0.0,-2.4818561,-5.1752472,532.6666666666666,Public
02863,Corning Community College - SUNY Office Of Community Colleges,Elmira,NY,65200.0,30500.0,12.722815,0.093994983,11.854537,0.0,1.5082307,0.0,4.8129821,4.624227,720.6666666666666,Public
02853,SUNY Maritime College,New York,NY,103800.0,90500.0,4.3647723,0.23508064,51.558952,13.268122,2.2504308,0.57912332,-0.82549518,-2.7700019,115.0,Public
02859,SUNY College Of Agriculture & Technology At Morrisville,Syracuse,NY,54000.0,30700.0,18.218279,0.23267795,14.804323,0.0,2.6970928,0.0,-3.0666809,-6.3627033,656.3333333333334,Public
07109,SUNY College At Old Westbury,New York,NY,48400.0,39200.0,20.588211,0.38401425,24.483013,0.0,5.0406141,0.0,-8.2117538,-17.49811,251.0,Public
02847,SUNY College At Oneonta,Oneonta,NY,92700.0,45900.0,7.016623,0.34463546,25.669155,0.46232358,1.8011079,0.0324395,-2.3409789,-6.0792317,1052.333333333333,Public
11678,State University Of New York Institute Of Technology At Utica,Syracuse,NY,78000.0,51300.0,7.8476601,0.05632871,31.538109,0.0,2.4750035,0.0,3.9549172,2.3557131,94.66666666666669,Public
02881,SUNY Westchester Community College,New York,NY,74100.0,35000.0,11.808811,1.026296,20.940084,0.45566791,2.472775,0.053808965,3.6055808,4.8297043,1798.0,Public
02970,Surry Community College,Winston-Salem,NC,58400.0,27100.0,14.478326,0.26819995,7.8823805,0.025236616,1.1412368,0.0036538392,2.6469111,5.4028249,527.0,Public
03369,Susquehanna University,Sunbury,PA,113300.0,52900.0,3.3380735,3.7654195,21.895475,0.0,0.73088712,0.0,0.12670231,-4.2858009,442.0,Private not-for-profit
25688,Sussex County Community College,Newark,NJ,84900.0,31100.0,6.9196596,0.42137626,17.028532,0.12766424,1.1783164,0.0088339299,-1.2681866,-1.5412754,467.5,Public
03370,Swarthmore College,Philadelphia,PA,135900.0,56700.0,4.6533375,8.976655,49.128494,13.01739,2.2861147,0.60574317,-0.4687714,-3.1992576,325.0,Private not-for-profit
03742,Sweet Briar College,Lynchburg,VA,109900.0,39000.0,3.08798,3.2624259,26.139921,0.0,0.80719554,0.0,1.4871516,0.81977397,128.6666666666667,Private not-for-profit
02882,Syracuse University,Syracuse,NY,119700.0,61100.0,5.6894026,7.2329192,51.621826,3.2224524,2.9369733,0.1833383,2.3525257,1.5109009,2556.0,Private not-for-profit
01946,Tabor College,Newton,KS,74000.0,32800.0,5.557858,0.87480807,38.82214,0.21265803,2.1576793,0.011819232,-0.37990886,1.149596,106.0,Private not-for-profit
03796,Tacoma Community College,Seattle,WA,74100.0,31500.0,12.211747,0.59709334,14.968285,0.0,1.8278891,0.0,-1.0180786,-2.2362647,853.0,Public
01309,Taft College,Bakersfield,CA,62300.0,32300.0,16.317604,0.097908512,20.628342,0.02600652,3.3660512,0.0042436407,-1.4216692,-3.0739403,153.5,Public
01533,Tallahassee Community College,Tallahassee,FL,61900.0,28500.0,17.122982,0.83508807,6.9943442,0.16955024,1.1976403,0.029032057,-1.8233618,-1.0394447,2314.333333333334,Public
03631,Tarleton State University,Stephenville,TX,75900.0,41000.0,9.1978436,0.6537419,22.480278,0.71560991,2.0677009,0.065820679,-2.4362593,-5.2610779,960.6666666666666,Public
03626,Tarrant County College District,Fort Worth,TX,75400.0,32900.0,10.46481,0.60235184,15.633657,0.45023417,1.6360326,0.047116153,4.2239432,7.7553539,5624.0,Public
01838,Taylor University,Muncie,IN,102100.0,34200.0,4.9985862,4.4470201,20.786394,1.1590585,1.0390258,0.057936534,-0.86949122,-4.0520978,587.3333333333334,Private not-for-profit
03627,Temple College,Killeen,TX,63900.0,31600.0,14.728204,0.31146705,12.529853,0.015097805,1.8454221,0.0022236356,5.0426884,9.8965015,658.0,Public
03371,Temple University,Philadelphia,PA,82700.0,46700.0,9.2837181,0.77590692,35.593597,1.675778,3.3044095,0.15557452,-3.128361,-9.534565,2996.666666666667,Public
07782,Tennessee College Of Applied Technology - Dickson,Dickson,TN,70900.0,22500.0,13.440971,0.18180543,7.9720378,0.0,1.0715193,0.0,10.902788,11.582121,91.0,Public
05354,Tennessee College Of Applied Technology-Jackson,Jackson,TN,54600.0,30000.0,17.666834,0.11826245,18.335133,0.011888341,3.2392375,0.0021002935,1.9696769,5.8064041,108.5,Public
04025,Tennessee College Of Applied Technology - Knoxville,Knoxville,TN,55200.0,20100.0,17.613766,0.098840646,10.295617,0.0020906408,1.8134458,0.00036824058,5.6331987,1.735458,135.0,Public
05360,Tennessee College Of Applied Technology-Memphis,Memphis,TN,43900.0,28100.0,24.189852,0.22487277,3.6877804,0.013091907,0.89206862,0.0031669131,14.721473,13.761475,153.0,Public
05351,Tennessee College Of Applied Technology - Morristown,Morristown,TN,49300.0,25000.0,23.519335,0.18136099,5.6548605,0.10697947,1.3299856,0.025160858,-1.7357637,-2.0909717,136.5,Public
05379,Tennessee College Of Applied Technology-Shelbyville,Tullahoma,TN,61500.0,31500.0,14.185852,0.0505221,12.572495,0.0,1.7835155,0.0,2.9300702,3.6804378,103.0,Public
03522,Tennessee State University,Nashville,TN,52600.0,36200.0,18.183445,0.15855858,16.189987,0.35299447,2.9438972,0.064186551,1.3751984,6.6496096,1066.333333333333,Public
03523,Tennessee Technological University,Cookeville,TN,78400.0,39700.0,9.5024853,0.79724586,24.221773,0.0,2.3016703,0.0,-1.839255,-2.0664186,1298.666666666667,Public
03525,Tennessee Wesleyan College,Cleveland,TN,71800.0,36300.0,14.091855,0.14667833,6.999393,0.080234207,0.98634428,0.011306488,-5.1599317,-6.1473303,108.6666666666667,Private not-for-profit
08278,Terra State Community College,Findlay,OH,64200.0,30600.0,10.642654,0.14446096,7.9701633,0.0,0.84823698,0.0,4.7552323,3.6245253,503.6666666666667,Public
03628,Texarkana College,Texarkana,TX,61200.0,28500.0,18.795792,0.29945087,11.737081,0.0,2.2060773,0.0,0.89554608,4.4823971,689.0,Public
09651,Texas A&M International University,Laredo,TX,35400.0,42800.0,31.893793,0.46419528,25.357273,0.0067670108,8.0873957,0.0021582565,-6.1688261,-6.8036261,258.0,Public
03632,Texas A&M University,College Station,TX,119400.0,59400.0,3.2128136,2.9282956,44.659302,4.2118268,1.4348202,0.13531815,0.97044706,0.77121663,7121.0,Public
03565,Texas A&M University - Commerce,Paris,TX,72800.0,38000.0,12.235297,0.44731897,15.800714,0.44848457,1.9332644,0.054873422,0.72209805,3.5114233,598.6666666666666,Public
11161,Texas A&M University - Corpus Christi,Corpus Christi,TX,81700.0,43400.0,9.6550169,0.67429447,23.78828,0.87951833,2.2967625,0.084917635,2.3452299,5.0555663,791.0,Public
03639,Texas A&M University - Kingsville,Corpus Christi,TX,47700.0,39800.0,25.405338,0.29822475,20.836184,0.63951749,5.2935028,0.16247159,-7.5371594,-7.1099868,823.0,Public
03641,Texas Lutheran University,San Antonio,TX,92800.0,47600.0,6.3387117,1.1289771,38.043518,2.749613,2.411469,0.17429005,4.1852169,7.0018783,268.5,Private not-for-profit
03642,Texas Southern University,Houston,TX,36300.0,27700.0,30.844814,0.0030129752,11.051506,0.1973666,3.4088163,0.06087736,-4.6179814,-5.4149718,1115.666666666667,Public
30646,University Of Texas At Brownsville,Brownsville,TX,26400.0,29800.0,47.349705,0.14161171,14.033644,0.30516452,6.6448889,0.1444945,-13.627665,-7.4154882,1351.333333333333,Public
03634,Texas State Technical College,Waco,TX,56400.0,33900.0,19.122995,0.33979598,15.113788,0.23298161,2.890209,0.044553064,-3.3915229,-1.4875401,1095.166666666667,Public
03615,Texas State University,Austin,TX,100900.0,44000.0,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,Public
03644,Texas Tech University,Lubbock,TX,110300.0,48800.0,4.5976319,2.4215157,33.735153,2.8467019,1.5510181,0.13088086,-0.36009386,-0.75228572,4093.333333333334,Public
03645,Texas Wesleyan University,Fort Worth,TX,62800.0,42000.0,12.672192,0.87439251,10.316857,0.099310361,1.3073719,0.012584799,-6.7405963,-12.642232,124.0,Private not-for-profit
03646,Texas Woman's University,Dallas,TX,82600.0,40200.0,9.3652735,0.61712301,27.058346,0.0,2.5340879,0.0,2.3260725,5.4221072,434.0,Public
21171,Art Institute Of Houston ,Houston,TX,58000.0,30300.0,17.10009,0.94065994,15.835603,0.0,2.7079024,0.0,-2.4731092,-1.9145525,401.0,Private for-profit
01437,Catholic University Of America ,Washington DC,DC,133000.0,57700.0,2.1016386,4.0084181,38.11615,3.0319126,0.80106372,0.063719846,-0.4093689,-3.4908247,548.0,Private not-for-profit
01617,College Of Idaho ,Boise City,ID,92200.0,45700.0,5.596683,2.0880313,34.591057,0.030452522,1.9359518,0.001704331,3.6961892,3.6742454,177.0,Private not-for-profit
02642,College Of New Jersey ,Newark,NJ,122300.0,60100.0,3.627264,0.992845,49.851116,2.9377878,1.8082317,0.10656133,0.047525171,-1.09012,1263.666666666667,Public
02705,College Of Saint Rose,Albany,NY,91000.0,46200.0,5.919476,0.60252231,29.231087,1.1592189,1.7303271,0.068619683,-0.15573792,-1.7833475,439.3333333333333,Private not-for-profit
02343,College Of Saint Scholastica,Duluth,MN,87700.0,54800.0,4.5562282,0.6713565,48.05093,0.030198626,2.1893101,0.0013759183,-0.65420622,-4.1948471,336.0,Private not-for-profit
05208,College Of Westchester ,New York,NY,55800.0,34900.0,19.217539,0.44669518,20.060772,0.055521149,3.8551867,0.010669799,2.2057524,5.1640329,176.0,Private for-profit
03037,College Of Wooster ,Canton,OH,108100.0,47200.0,3.5116892,3.5055625,20.13604,0.0,0.70711517,0.0,0.52876341,-0.47232014,419.6666666666667,Private not-for-profit
02710,Cooper Union For The Advancement Of Science & Art ,New York,NY,110100.0,64300.0,8.2825212,2.6050696,51.646568,7.0066543,4.277638,0.58032763,-3.7931788,-4.4114227,174.3333333333333,Private not-for-profit
08155,Evergreen State College ,Seattle,WA,100200.0,27000.0,6.6182418,2.6111624,7.7721453,0.016180733,0.51437938,0.0010708801,-0.59482294,-1.6679505,560.6666666666666,Public
01220,Master's College & Seminary ,Los Angeles,CA,87700.0,30700.0,4.7092638,2.8678381,22.588467,0.031908747,1.0637505,0.0015026671,0.22845644,-7.0077286,213.6666666666667,Private not-for-profit
20662,"New School, The",New York,NY,95800.0,32800.0,10.642795,6.8522649,27.256021,1.0951444,2.9008024,0.11655396,-0.47979304,-2.7905626,575.6666666666666,Private not-for-profit
01051,University Of Alabama,Tuscaloosa,AL,106100.0,44300.0,6.4959636,3.2817471,24.877769,0.88727903,1.6160508,0.057637326,-2.958034,-5.8846774,2843.666666666667,Public
03045,University Of Findlay ,Findlay,OH,81800.0,39900.0,6.4376888,0.61462289,15.239573,1.8864973,0.98107624,0.12144683,-2.6389322,-8.1449795,545.6666666666666,Private not-for-profit
02536,University Of Montana ,Missoula,MT,82400.0,34600.0,8.4313107,2.4568002,15.452981,0.0015708967,1.3028888,0.00013244718,-0.67917395,-4.0300975,2043.0,Public
02537,University Of Montana Western ,Dillon,MT,59700.0,32200.0,15.402278,0.330856,11.97014,1.1142823,1.8436743,0.17162485,-8.0928631,-14.920737,197.3333333333333,Public
02308,Olivet College,Lansing,MI,66600.0,34700.0,12.720069,0.22979905,9.642004,0.0,1.2264696,0.0,-3.1953149,-6.0529785,140.0,Private not-for-profit
01538,University Of Tampa ,Tampa,FL,92900.0,44700.0,8.1401215,3.7114129,32.399647,0.0,2.6373706,0.0,-3.6898422,-9.4072886,541.3333333333334,Private not-for-profit
03504,Martin Methodist College,Columbia,TN,62000.0,37000.0,19.1098,0.068146855,18.984327,0.053681683,3.6278672,0.010258463,-6.538753,-9.4820976,66.0,Public
03656,University Of Texas At Arlington,Fort Worth,TX,83600.0,46500.0,9.3281984,0.77261657,27.86735,1.2699629,2.5995216,0.11846466,1.5002048,5.7949686,1680.0,Public
03658,University Of Texas At Austin,Austin,TX,125100.0,57900.0,4.9989672,4.8796396,44.460583,4.0956163,2.2225699,0.20473851,1.1964903,2.6330938,6993.666666666667,Public
09741,University Of Texas At Dallas,Dallas,TX,100800.0,57100.0,5.7812104,1.4260364,42.036186,3.767683,2.4302003,0.21781768,2.0340548,3.3991888,772.0,Public
03661,University Of Texas At El Paso,El Paso,TX,42400.0,38400.0,28.001381,0.28040349,24.358624,0.35809445,6.8207512,0.10027139,-3.8081267,-2.868252,1665.666666666667,Public
10115,University Of Texas At San Antonio,San Antonio,TX,74300.0,43000.0,12.804704,0.68599635,22.793123,0.57451338,2.9185917,0.073564731,-2.9540901,-5.6671405,2248.333333333334,Public
11163,University Of Texas At Tyler,Tyler,TX,80500.0,40600.0,7.4876251,0.99435925,28.547768,0.0,2.1375499,0.0,0.38721067,-4.1976175,182.6666666666667,Public
09930,University Of Texas Of The Permian Basin,Midland,TX,64200.0,43300.0,12.322879,0.26739329,24.249384,5.982842,2.9882221,0.73725837,-3.0985129,-10.285803,135.3333333333333,Public
03599,University Of Texas - Pan American,Brownsville,TX,31700.0,39300.0,38.702602,0.29801774,19.76301,0.64955068,7.6487989,0.25139302,-11.182245,-5.3661623,1723.666666666667,Public
03534,University Of The South ,Tullahoma,TN,174200.0,46600.0,3.6043763,15.118773,30.945089,2.2168882,1.1153774,0.079904988,-1.4227939,-2.0099034,336.6666666666667,Private not-for-profit
03376,Thiel College,Youngstown,PA,69500.0,36300.0,11.734048,0.4396311,16.928061,0.091437764,1.9863466,0.01072935,0.9631424,-2.4235556,251.6666666666667,Private not-for-profit
02052,Thomas College,Portland,ME,60700.0,38000.0,13.102926,0.052976057,22.806723,0.036658652,2.988348,0.0048033562,-1.5940057,-2.6478839,125.6666666666667,Private not-for-profit
21922,Thomas A Edison State College,Newark,NJ,79300.0,37500.0,10.351506,2.5492089,40.45998,0.0046350085,4.1882176,0.00047979321,-2.7925847,-4.1626863,222.6666666666667,Public
02001,Thomas More College,Cincinnati,KY,89700.0,45600.0,5.7647562,1.1480174,19.250349,1.2515789,1.1097357,0.072150476,-1.9518772,-8.3949823,182.1666666666667,Private not-for-profit
04713,"Three Rivers Community College of Poplar Bluff, MO",Poplar Bluff,MO,46700.0,24500.0,22.633379,0.12620562,9.423275,0.25222448,2.1328053,0.057086926,2.3645668,5.8156261,621.3333333333334,Public
03712,Tidewater Community College,Virginia Beach,VA,65500.0,28900.0,14.849774,0.2854445,10.633044,0.068450123,1.5789831,0.010164688,-1.3496684,-1.5033197,3159.0,Public
03121,Tiffin University,Findlay,OH,75400.0,38400.0,7.7160091,0.55489016,7.0813274,0.00036922935,0.5463959,2.8489771e-05,18.116604,25.000399,186.0,Private not-for-profit
06788,Tompkins Cortland Community College,Elmira,NY,58900.0,27200.0,14.997766,0.18442045,8.3348341,0.019826185,1.2500391,0.0029734848,1.108542,-0.63964063,593.0,Public
01987,Transylvania University,Lexington-Fayette,KY,98300.0,45200.0,4.87327,4.6891437,31.757793,2.8297112,1.5476429,0.13789946,-1.4711916,-2.639255,260.0,Private not-for-profit
05608,Maynard A. Traviss Career Center,Lakeland,FL,44600.0,22000.0,23.560677,0.32138538,4.7423496,0.0,1.1173297,0.0,-5.6825562,-7.2304964,112.3333333333333,Public
03221,Treasure Valley Community College,Ontario,OR,52000.0,23900.0,18.040159,0.1294554,7.595201,0.0,1.3701863,0.0,-1.4998701,-3.4783461,387.0,Public
03526,Trevecca Nazarene University,Nashville,TN,79400.0,34000.0,5.2850852,0.33227921,7.9531178,3.0999084,0.42032903,0.16383278,1.4003789,-2.0014274,203.6666666666667,Private not-for-profit
09430,Tri-County Community College,Andrews,NC,44100.0,19000.0,23.831306,0.43231994,4.1703997,0.0,0.99386078,0.0,2.8019736,1.9317269,168.0,Public
04926,Tri-County Technical College,Greenville,SC,64000.0,28500.0,13.501753,0.23659298,9.0368376,0.029346326,1.2201315,0.0039622686,2.2625051,2.3757615,778.3333333333334,Public
04920,Trident Technical College,Charleston,SC,63500.0,27200.0,16.77578,0.50227541,9.1699066,0.011822429,1.5383233,0.0019833045,-0.58160526,3.2236602,1909.0,Public
01839,Trine University,Fort Wayne,IN,83700.0,50800.0,4.2368031,0.39877611,47.039307,0.17660074,1.9929627,0.0074822251,3.454648,-0.67807108,214.5,Private not-for-profit
01771,Trinity Christian College,Chicago,IL,92700.0,37800.0,4.7024736,2.7613943,23.477528,0.042125165,1.1040245,0.0019809245,0.033430625,-1.7291211,179.6666666666667,Private not-for-profit
